spatial id,temporal id,Target (normal),Normal target,_Daily_Cases t-8,_Daily_Cases t-7,_Daily_Cases t-6,_Daily_Cases t-5,_Daily_Cases t-4,_Daily_Cases t-3,_Daily_Cases t-2,_Daily_Cases t-1,_Daily_Cases t,Daily_Deaths t-8,Daily_Deaths t-7,Daily_Deaths t-6,Daily_Deaths t-5,Daily_Deaths t-4,Daily_Deaths t-3,Daily_Deaths t-2,Daily_Deaths t-1,Daily_Deaths t,retail_and_recreation_percent_change_from_baseline t-8,retail_and_recreation_percent_change_from_baseline t-7,retail_and_recreation_percent_change_from_baseline t-6,retail_and_recreation_percent_change_from_baseline t-5,retail_and_recreation_percent_change_from_baseline t-4,retail_and_recreation_percent_change_from_baseline t-3,retail_and_recreation_percent_change_from_baseline t-2,retail_and_recreation_percent_change_from_baseline t-1,retail_and_recreation_percent_change_from_baseline t,grocery_and_pharmacy_percent_change_from_baseline t-8,grocery_and_pharmacy_percent_change_from_baseline t-7,grocery_and_pharmacy_percent_change_from_baseline t-6,grocery_and_pharmacy_percent_change_from_baseline t-5,grocery_and_pharmacy_percent_change_from_baseline t-4,grocery_and_pharmacy_percent_change_from_baseline t-3,grocery_and_pharmacy_percent_change_from_baseline t-2,grocery_and_pharmacy_percent_change_from_baseline t-1,grocery_and_pharmacy_percent_change_from_baseline t,parks_percent_change_from_baseline t-8,parks_percent_change_from_baseline t-7,parks_percent_change_from_baseline t-6,parks_percent_change_from_baseline t-5,parks_percent_change_from_baseline t-4,parks_percent_change_from_baseline t-3,parks_percent_change_from_baseline t-2,parks_percent_change_from_baseline t-1,parks_percent_change_from_baseline t,transit_stations_percent_change_from_baseline t-8,transit_stations_percent_change_from_baseline t-7,transit_stations_percent_change_from_baseline t-6,transit_stations_percent_change_from_baseline t-5,transit_stations_percent_change_from_baseline t-4,transit_stations_percent_change_from_baseline t-3,transit_stations_percent_change_from_baseline t-2,transit_stations_percent_change_from_baseline t-1,transit_stations_percent_change_from_baseline t,residential_percent_change_from_baseline_ t-8,residential_percent_change_from_baseline_ t-7,residential_percent_change_from_baseline_ t-6,residential_percent_change_from_baseline_ t-5,residential_percent_change_from_baseline_ t-4,residential_percent_change_from_baseline_ t-3,residential_percent_change_from_baseline_ t-2,residential_percent_change_from_baseline_ t-1,residential_percent_change_from_baseline_ t
1,2020-07-14,10.0,10.0,421,208,311,322,328,166,198,636,366,13,7,12,10,14,3,5,8,5,-9.0,-12.0,-12.0,-11.0,-18.0,-20.0,-12.0,-10.0,-11.0,5.0,6.0,5.0,6.0,1.0,-2.0,-2.0,3.0,5.0,156.0,136.0,116.0,136.0,136.0,97.0,169.0,150.0,165.0,-45.0,-46.0,-46.0,-45.0,-44.0,-37.0,-31.0,-46.0,-46.0,10.0,11.0,12.0,11.0,11.0,5.0,1.0,10.0,11.0
1,2020-07-15,5.0,5.0,208,311,322,328,166,198,636,366,343,7,12,10,14,3,5,8,5,14,-12.0,-12.0,-11.0,-18.0,-20.0,-12.0,-10.0,-11.0,-10.0,6.0,5.0,6.0,1.0,-2.0,-2.0,3.0,5.0,5.0,136.0,116.0,136.0,136.0,97.0,169.0,150.0,165.0,159.0,-46.0,-46.0,-45.0,-44.0,-37.0,-31.0,-46.0,-46.0,-45.0,11.0,12.0,11.0,11.0,5.0,1.0,10.0,11.0,10.0
1,2020-07-16,13.0,13.0,311,322,328,166,198,636,366,343,451,12,10,14,3,5,8,5,14,12,-12.0,-11.0,-18.0,-20.0,-12.0,-10.0,-11.0,-10.0,-11.0,5.0,6.0,1.0,-2.0,-2.0,3.0,5.0,5.0,5.0,116.0,136.0,136.0,97.0,169.0,150.0,165.0,159.0,114.0,-46.0,-45.0,-44.0,-37.0,-31.0,-46.0,-46.0,-45.0,-47.0,12.0,11.0,11.0,5.0,1.0,10.0,11.0,10.0,11.0
1,2020-07-17,6.0,6.0,322,328,166,198,636,366,343,451,415,10,14,3,5,8,5,14,12,10,-11.0,-18.0,-20.0,-12.0,-10.0,-11.0,-10.0,-11.0,-15.0,6.0,1.0,-2.0,-2.0,3.0,5.0,5.0,5.0,4.0,136.0,136.0,97.0,169.0,150.0,165.0,159.0,114.0,141.0,-45.0,-44.0,-37.0,-31.0,-46.0,-46.0,-45.0,-47.0,-44.0,11.0,11.0,5.0,1.0,10.0,11.0,10.0,11.0,10.0
1,2020-07-18,4.0,4.0,328,166,198,636,366,343,451,415,316,14,3,5,8,5,14,12,10,3,-18.0,-20.0,-12.0,-10.0,-11.0,-10.0,-11.0,-15.0,-18.0,1.0,-2.0,-2.0,3.0,5.0,5.0,5.0,4.0,1.0,136.0,97.0,169.0,150.0,165.0,159.0,114.0,141.0,193.0,-44.0,-37.0,-31.0,-46.0,-46.0,-45.0,-47.0,-44.0,-29.0,11.0,5.0,1.0,10.0,11.0,10.0,11.0,10.0,2.0
1,2020-07-19,3.0,3.0,166,198,636,366,343,451,415,316,293,3,5,8,5,14,12,10,3,4,-20.0,-12.0,-10.0,-11.0,-10.0,-11.0,-15.0,-18.0,-15.0,-2.0,-2.0,3.0,5.0,5.0,5.0,4.0,1.0,-4.0,97.0,169.0,150.0,165.0,159.0,114.0,141.0,193.0,154.0,-37.0,-31.0,-46.0,-46.0,-45.0,-47.0,-44.0,-29.0,-34.0,5.0,1.0,10.0,11.0,10.0,11.0,10.0,2.0,1.0
1,2020-07-20,3.0,3.0,198,636,366,343,451,415,316,293,770,5,8,5,14,12,10,3,4,4,-12.0,-10.0,-11.0,-10.0,-11.0,-15.0,-18.0,-15.0,-7.0,-2.0,3.0,5.0,5.0,5.0,4.0,1.0,-4.0,7.0,169.0,150.0,165.0,159.0,114.0,141.0,193.0,154.0,183.0,-31.0,-46.0,-46.0,-45.0,-47.0,-44.0,-29.0,-34.0,-45.0,1.0,10.0,11.0,10.0,11.0,10.0,2.0,1.0,10.0
1,2020-07-21,8.0,8.0,636,366,343,451,415,316,293,770,535,8,5,14,12,10,3,4,4,7,-10.0,-11.0,-10.0,-11.0,-15.0,-18.0,-15.0,-7.0,-10.0,3.0,5.0,5.0,5.0,4.0,1.0,-4.0,7.0,7.0,150.0,165.0,159.0,114.0,141.0,193.0,154.0,183.0,189.0,-46.0,-46.0,-45.0,-47.0,-44.0,-29.0,-34.0,-45.0,-46.0,10.0,11.0,10.0,11.0,10.0,2.0,1.0,10.0,10.0
1,2020-07-22,6.0,6.0,366,343,451,415,316,293,770,535,317,5,14,12,10,3,4,4,7,4,-11.0,-10.0,-11.0,-15.0,-18.0,-15.0,-7.0,-10.0,-12.0,5.0,5.0,5.0,4.0,1.0,-4.0,7.0,7.0,4.0,165.0,159.0,114.0,141.0,193.0,154.0,183.0,189.0,134.0,-46.0,-45.0,-47.0,-44.0,-29.0,-34.0,-45.0,-46.0,-47.0,11.0,10.0,11.0,10.0,2.0,1.0,10.0,10.0,11.0
1,2020-07-23,6.0,6.0,343,451,415,316,293,770,535,317,608,14,12,10,3,4,4,7,4,8,-10.0,-11.0,-15.0,-18.0,-15.0,-7.0,-10.0,-12.0,-10.0,5.0,5.0,4.0,1.0,-4.0,7.0,7.0,4.0,6.0,159.0,114.0,141.0,193.0,154.0,183.0,189.0,134.0,157.0,-45.0,-47.0,-44.0,-29.0,-34.0,-45.0,-46.0,-47.0,-46.0,10.0,11.0,10.0,2.0,1.0,10.0,10.0,11.0,11.0
1,2020-07-24,5.0,5.0,451,415,316,293,770,535,317,608,717,12,10,3,4,4,7,4,8,4,-11.0,-15.0,-18.0,-15.0,-7.0,-10.0,-12.0,-10.0,-17.0,5.0,4.0,1.0,-4.0,7.0,7.0,4.0,6.0,2.0,114.0,141.0,193.0,154.0,183.0,189.0,134.0,157.0,162.0,-47.0,-44.0,-29.0,-34.0,-45.0,-46.0,-47.0,-46.0,-44.0,11.0,10.0,2.0,1.0,10.0,10.0,11.0,11.0,10.0
1,2020-07-25,4.0,4.0,415,316,293,770,535,317,608,717,355,10,3,4,4,7,4,8,4,4,-15.0,-18.0,-15.0,-7.0,-10.0,-12.0,-10.0,-17.0,-18.0,4.0,1.0,-4.0,7.0,7.0,4.0,6.0,2.0,-1.0,141.0,193.0,154.0,183.0,189.0,134.0,157.0,162.0,201.0,-44.0,-29.0,-34.0,-45.0,-46.0,-47.0,-46.0,-44.0,-29.0,10.0,2.0,1.0,10.0,10.0,11.0,11.0,10.0,2.0
1,2020-07-26,3.0,3.0,316,293,770,535,317,608,717,355,319,3,4,4,7,4,8,4,4,4,-18.0,-15.0,-7.0,-10.0,-12.0,-10.0,-17.0,-18.0,-12.0,1.0,-4.0,7.0,7.0,4.0,6.0,2.0,-1.0,-3.0,193.0,154.0,183.0,189.0,134.0,157.0,162.0,201.0,191.0,-29.0,-34.0,-45.0,-46.0,-47.0,-46.0,-44.0,-29.0,-31.0,2.0,1.0,10.0,10.0,11.0,11.0,10.0,2.0,0.0
1,2020-07-27,7.0,7.0,293,770,535,317,608,717,355,319,682,4,4,7,4,8,4,4,4,13,-15.0,-7.0,-10.0,-12.0,-10.0,-17.0,-18.0,-12.0,-10.0,-4.0,7.0,7.0,4.0,6.0,2.0,-1.0,-3.0,4.0,154.0,183.0,189.0,134.0,157.0,162.0,201.0,191.0,145.0,-34.0,-45.0,-46.0,-47.0,-46.0,-44.0,-29.0,-31.0,-47.0,1.0,10.0,10.0,11.0,11.0,10.0,2.0,0.0,11.0
1,2020-07-28,6.0,6.0,770,535,317,608,717,355,319,682,400,4,7,4,8,4,4,4,13,10,-7.0,-10.0,-12.0,-10.0,-17.0,-18.0,-12.0,-10.0,-10.0,7.0,7.0,4.0,6.0,2.0,-1.0,-3.0,4.0,7.0,183.0,189.0,134.0,157.0,162.0,201.0,191.0,145.0,182.0,-45.0,-46.0,-47.0,-46.0,-44.0,-29.0,-31.0,-47.0,-47.0,10.0,10.0,11.0,11.0,10.0,2.0,0.0,11.0,10.0
1,2020-07-29,5.0,5.0,535,317,608,717,355,319,682,400,486,7,4,8,4,4,4,13,10,5,-10.0,-12.0,-10.0,-17.0,-18.0,-12.0,-10.0,-10.0,-9.0,7.0,4.0,6.0,2.0,-1.0,-3.0,4.0,7.0,7.0,189.0,134.0,157.0,162.0,201.0,191.0,145.0,182.0,157.0,-46.0,-47.0,-46.0,-44.0,-29.0,-31.0,-47.0,-47.0,-45.0,10.0,11.0,11.0,10.0,2.0,0.0,11.0,10.0,11.0
1,2020-07-30,6.0,6.0,317,608,717,355,319,682,400,486,320,4,8,4,4,4,13,10,5,13,-12.0,-10.0,-17.0,-18.0,-12.0,-10.0,-10.0,-9.0,-7.0,4.0,6.0,2.0,-1.0,-3.0,4.0,7.0,7.0,9.0,134.0,157.0,162.0,201.0,191.0,145.0,182.0,157.0,171.0,-47.0,-46.0,-44.0,-29.0,-31.0,-47.0,-47.0,-45.0,-45.0,11.0,11.0,10.0,2.0,0.0,11.0,10.0,11.0,10.0
1,2020-07-31,4.0,4.0,608,717,355,319,682,400,486,320,604,8,4,4,4,13,10,5,13,6,-10.0,-17.0,-18.0,-12.0,-10.0,-10.0,-9.0,-7.0,-13.0,6.0,2.0,-1.0,-3.0,4.0,7.0,7.0,9.0,7.0,157.0,162.0,201.0,191.0,145.0,182.0,157.0,171.0,174.0,-46.0,-44.0,-29.0,-31.0,-47.0,-47.0,-45.0,-45.0,-41.0,11.0,10.0,2.0,0.0,11.0,10.0,11.0,10.0,9.0
1,2020-08-01,6.0,6.0,717,355,319,682,400,486,320,604,242,4,4,4,13,10,5,13,6,4,-17.0,-18.0,-12.0,-10.0,-10.0,-9.0,-7.0,-13.0,-17.0,2.0,-1.0,-3.0,4.0,7.0,7.0,9.0,7.0,0.0,162.0,201.0,191.0,145.0,182.0,157.0,171.0,174.0,211.0,-44.0,-29.0,-31.0,-47.0,-47.0,-45.0,-45.0,-41.0,-28.0,10.0,2.0,0.0,11.0,10.0,11.0,10.0,9.0,1.0
1,2020-08-02,5.0,5.0,355,319,682,400,486,320,604,242,245,4,4,13,10,5,13,6,4,3,-18.0,-12.0,-10.0,-10.0,-9.0,-7.0,-13.0,-17.0,-13.0,-1.0,-3.0,4.0,7.0,7.0,9.0,7.0,0.0,-4.0,201.0,191.0,145.0,182.0,157.0,171.0,174.0,211.0,151.0,-29.0,-31.0,-47.0,-47.0,-45.0,-45.0,-41.0,-28.0,-36.0,2.0,0.0,11.0,10.0,11.0,10.0,9.0,1.0,1.0
1,2020-08-03,2.0,2.0,319,682,400,486,320,604,242,245,205,4,13,10,5,13,6,4,3,3,-12.0,-10.0,-10.0,-9.0,-7.0,-13.0,-17.0,-13.0,-17.0,-3.0,4.0,7.0,7.0,9.0,7.0,0.0,-4.0,-8.0,191.0,145.0,182.0,157.0,171.0,174.0,211.0,151.0,209.0,-31.0,-47.0,-47.0,-45.0,-45.0,-41.0,-28.0,-36.0,-54.0,0.0,11.0,10.0,11.0,10.0,9.0,1.0,1.0,14.0
1,2020-08-04,10.0,10.0,682,400,486,320,604,242,245,205,686,13,10,5,13,6,4,3,3,8,-10.0,-10.0,-9.0,-7.0,-13.0,-17.0,-13.0,-17.0,-12.0,4.0,7.0,7.0,9.0,7.0,0.0,-4.0,-8.0,5.0,145.0,182.0,157.0,171.0,174.0,211.0,151.0,209.0,107.0,-47.0,-47.0,-45.0,-45.0,-41.0,-28.0,-36.0,-54.0,-48.0,11.0,10.0,11.0,10.0,9.0,1.0,1.0,14.0,11.0
1,2020-08-05,6.0,6.0,400,486,320,604,242,245,205,686,374,10,5,13,6,4,3,3,8,6,-10.0,-9.0,-7.0,-13.0,-17.0,-13.0,-17.0,-12.0,-7.0,7.0,7.0,9.0,7.0,0.0,-4.0,-8.0,5.0,8.0,182.0,157.0,171.0,174.0,211.0,151.0,209.0,107.0,164.0,-47.0,-45.0,-45.0,-41.0,-28.0,-36.0,-54.0,-48.0,-43.0,10.0,11.0,10.0,9.0,1.0,1.0,14.0,11.0,10.0
1,2020-08-06,3.0,3.0,486,320,604,242,245,205,686,374,354,5,13,6,4,3,3,8,6,6,-9.0,-7.0,-13.0,-17.0,-13.0,-17.0,-12.0,-7.0,-8.0,7.0,9.0,7.0,0.0,-4.0,-8.0,5.0,8.0,6.0,157.0,171.0,174.0,211.0,151.0,209.0,107.0,164.0,176.0,-45.0,-45.0,-41.0,-28.0,-36.0,-54.0,-48.0,-43.0,-44.0,11.0,10.0,9.0,1.0,1.0,14.0,11.0,10.0,10.0
1,2020-08-07,14.0,14.0,320,604,242,245,205,686,374,354,516,13,6,4,3,3,8,6,6,5,-7.0,-13.0,-17.0,-13.0,-17.0,-12.0,-7.0,-8.0,-16.0,9.0,7.0,0.0,-4.0,-8.0,5.0,8.0,6.0,0.0,171.0,174.0,211.0,151.0,209.0,107.0,164.0,176.0,155.0,-45.0,-41.0,-28.0,-36.0,-54.0,-48.0,-43.0,-44.0,-43.0,10.0,9.0,1.0,1.0,14.0,11.0,10.0,10.0,9.0
1,2020-08-08,1.0,1.0,604,242,245,205,686,374,354,516,245,6,4,3,3,8,6,6,5,4,-13.0,-17.0,-13.0,-17.0,-12.0,-7.0,-8.0,-16.0,-16.0,7.0,0.0,-4.0,-8.0,5.0,8.0,6.0,0.0,-2.0,174.0,211.0,151.0,209.0,107.0,164.0,176.0,155.0,197.0,-41.0,-28.0,-36.0,-54.0,-48.0,-43.0,-44.0,-43.0,-29.0,9.0,1.0,1.0,14.0,11.0,10.0,10.0,9.0,1.0
1,2020-08-09,4.0,4.0,242,245,205,686,374,354,516,245,219,4,3,3,8,6,6,5,4,3,-17.0,-13.0,-17.0,-12.0,-7.0,-8.0,-16.0,-16.0,-11.0,0.0,-4.0,-8.0,5.0,8.0,6.0,0.0,-2.0,-4.0,211.0,151.0,209.0,107.0,164.0,176.0,155.0,197.0,187.0,-28.0,-36.0,-54.0,-48.0,-43.0,-44.0,-43.0,-29.0,-30.0,1.0,1.0,14.0,11.0,10.0,10.0,9.0,1.0,0.0
1,2020-08-10,8.0,8.0,245,205,686,374,354,516,245,219,686,3,3,8,6,6,5,4,3,7,-13.0,-17.0,-12.0,-7.0,-8.0,-16.0,-16.0,-11.0,-8.0,-4.0,-8.0,5.0,8.0,6.0,0.0,-2.0,-4.0,2.0,151.0,209.0,107.0,164.0,176.0,155.0,197.0,187.0,169.0,-36.0,-54.0,-48.0,-43.0,-44.0,-43.0,-29.0,-30.0,-46.0,1.0,14.0,11.0,10.0,10.0,9.0,1.0,0.0,9.0
1,2020-08-11,5.0,5.0,205,686,374,354,516,245,219,686,336,3,8,6,6,5,4,3,7,6,-17.0,-12.0,-7.0,-8.0,-16.0,-16.0,-11.0,-8.0,-11.0,-8.0,5.0,8.0,6.0,0.0,-2.0,-4.0,2.0,3.0,209.0,107.0,164.0,176.0,155.0,197.0,187.0,169.0,147.0,-54.0,-48.0,-43.0,-44.0,-43.0,-29.0,-30.0,-46.0,-47.0,14.0,11.0,10.0,10.0,9.0,1.0,0.0,9.0,10.0
1,2020-08-12,5.0,5.0,686,374,354,516,245,219,686,336,314,8,6,6,5,4,3,7,6,5,-12.0,-7.0,-8.0,-16.0,-16.0,-11.0,-8.0,-11.0,-9.0,5.0,8.0,6.0,0.0,-2.0,-4.0,2.0,3.0,4.0,107.0,164.0,176.0,155.0,197.0,187.0,169.0,147.0,170.0,-48.0,-43.0,-44.0,-43.0,-29.0,-30.0,-46.0,-47.0,-44.0,11.0,10.0,10.0,9.0,1.0,0.0,9.0,10.0,9.0
1,2020-08-13,4.0,4.0,374,354,516,245,219,686,336,314,477,6,6,5,4,3,7,6,5,6,-7.0,-8.0,-16.0,-16.0,-11.0,-8.0,-11.0,-9.0,-8.0,8.0,6.0,0.0,-2.0,-4.0,2.0,3.0,4.0,4.0,164.0,176.0,155.0,197.0,187.0,169.0,147.0,170.0,178.0,-43.0,-44.0,-43.0,-29.0,-30.0,-46.0,-47.0,-44.0,-44.0,10.0,10.0,9.0,1.0,0.0,9.0,10.0,9.0,9.0
1,2020-08-14,13.0,13.0,354,516,245,219,686,336,314,477,425,6,5,4,3,7,6,5,6,4,-8.0,-16.0,-16.0,-11.0,-8.0,-11.0,-9.0,-8.0,-14.0,6.0,0.0,-2.0,-4.0,2.0,3.0,4.0,4.0,1.0,176.0,155.0,197.0,187.0,169.0,147.0,170.0,178.0,164.0,-44.0,-43.0,-29.0,-30.0,-46.0,-47.0,-44.0,-44.0,-42.0,10.0,9.0,1.0,0.0,9.0,10.0,9.0,9.0,9.0
1,2020-08-15,3.0,3.0,516,245,219,686,336,314,477,425,220,5,4,3,7,6,5,6,4,6,-16.0,-16.0,-11.0,-8.0,-11.0,-9.0,-8.0,-14.0,-15.0,0.0,-2.0,-4.0,2.0,3.0,4.0,4.0,1.0,-1.0,155.0,197.0,187.0,169.0,147.0,170.0,178.0,164.0,202.0,-43.0,-29.0,-30.0,-46.0,-47.0,-44.0,-44.0,-42.0,-28.0,9.0,1.0,0.0,9.0,10.0,9.0,9.0,9.0,1.0
1,2020-08-16,1.0,1.0,245,219,686,336,314,477,425,220,179,4,3,7,6,5,6,4,6,5,-16.0,-11.0,-8.0,-11.0,-9.0,-8.0,-14.0,-15.0,-10.0,-2.0,-4.0,2.0,3.0,4.0,4.0,1.0,-1.0,-3.0,197.0,187.0,169.0,147.0,170.0,178.0,164.0,202.0,188.0,-29.0,-30.0,-46.0,-47.0,-44.0,-44.0,-42.0,-28.0,-30.0,1.0,0.0,9.0,10.0,9.0,9.0,9.0,1.0,-1.0
1,2020-08-17,8.0,8.0,219,686,336,314,477,425,220,179,214,3,7,6,5,6,4,6,5,2,-11.0,-8.0,-11.0,-9.0,-8.0,-14.0,-15.0,-10.0,-10.0,-4.0,2.0,3.0,4.0,4.0,1.0,-1.0,-3.0,1.0,187.0,169.0,147.0,170.0,178.0,164.0,202.0,188.0,139.0,-30.0,-46.0,-47.0,-44.0,-44.0,-42.0,-28.0,-30.0,-47.0,0.0,9.0,10.0,9.0,9.0,9.0,1.0,-1.0,9.0
1,2020-08-18,4.0,4.0,686,336,314,477,425,220,179,214,866,7,6,5,6,4,6,5,2,10,-8.0,-11.0,-9.0,-8.0,-14.0,-15.0,-10.0,-10.0,-10.0,2.0,3.0,4.0,4.0,1.0,-1.0,-3.0,1.0,3.0,169.0,147.0,170.0,178.0,164.0,202.0,188.0,139.0,153.0,-46.0,-47.0,-44.0,-44.0,-42.0,-28.0,-30.0,-47.0,-46.0,9.0,10.0,9.0,9.0,9.0,1.0,-1.0,9.0,10.0
1,2020-08-19,2.0,2.0,336,314,477,425,220,179,214,866,324,6,5,6,4,6,5,2,10,6,-11.0,-9.0,-8.0,-14.0,-15.0,-10.0,-10.0,-10.0,-10.0,3.0,4.0,4.0,1.0,-1.0,-3.0,1.0,3.0,2.0,147.0,170.0,178.0,164.0,202.0,188.0,139.0,153.0,155.0,-47.0,-44.0,-44.0,-42.0,-28.0,-30.0,-47.0,-46.0,-44.0,10.0,9.0,9.0,9.0,1.0,-1.0,9.0,10.0,9.0
1,2020-08-20,6.0,6.0,314,477,425,220,179,214,866,324,217,5,6,4,6,5,2,10,6,3,-9.0,-8.0,-14.0,-15.0,-10.0,-10.0,-10.0,-10.0,-7.0,4.0,4.0,1.0,-1.0,-3.0,1.0,3.0,2.0,4.0,170.0,178.0,164.0,202.0,188.0,139.0,153.0,155.0,143.0,-44.0,-44.0,-42.0,-28.0,-30.0,-47.0,-46.0,-44.0,-44.0,9.0,9.0,9.0,1.0,-1.0,9.0,10.0,9.0,9.0
1,2020-08-21,1.0,1.0,477,425,220,179,214,866,324,217,694,6,4,6,5,2,10,6,3,14,-8.0,-14.0,-15.0,-10.0,-10.0,-10.0,-10.0,-7.0,-15.0,4.0,1.0,-1.0,-3.0,1.0,3.0,2.0,4.0,0.0,178.0,164.0,202.0,188.0,139.0,153.0,155.0,143.0,125.0,-44.0,-42.0,-28.0,-30.0,-47.0,-46.0,-44.0,-44.0,-43.0,9.0,9.0,1.0,-1.0,9.0,10.0,9.0,9.0,9.0
1,2020-08-22,1.0,1.0,425,220,179,214,866,324,217,694,241,4,6,5,2,10,6,3,14,1,-14.0,-15.0,-10.0,-10.0,-10.0,-10.0,-7.0,-15.0,-15.0,1.0,-1.0,-3.0,1.0,3.0,2.0,4.0,0.0,-2.0,164.0,202.0,188.0,139.0,153.0,155.0,143.0,125.0,184.0,-42.0,-28.0,-30.0,-47.0,-46.0,-44.0,-44.0,-43.0,-28.0,9.0,1.0,-1.0,9.0,10.0,9.0,9.0,9.0,1.0
1,2020-08-23,2.0,2.0,220,179,214,866,324,217,694,241,257,6,5,2,10,6,3,14,1,4,-15.0,-10.0,-10.0,-10.0,-10.0,-7.0,-15.0,-15.0,-10.0,-1.0,-3.0,1.0,3.0,2.0,4.0,0.0,-2.0,-3.0,202.0,188.0,139.0,153.0,155.0,143.0,125.0,184.0,169.0,-28.0,-30.0,-47.0,-46.0,-44.0,-44.0,-43.0,-28.0,-30.0,1.0,-1.0,9.0,10.0,9.0,9.0,9.0,1.0,0.0
1,2020-08-24,3.0,3.0,179,214,866,324,217,694,241,257,777,5,2,10,6,3,14,1,4,8,-10.0,-10.0,-10.0,-10.0,-7.0,-15.0,-15.0,-10.0,-9.0,-3.0,1.0,3.0,2.0,4.0,0.0,-2.0,-3.0,0.0,188.0,139.0,153.0,155.0,143.0,125.0,184.0,169.0,134.0,-30.0,-47.0,-46.0,-44.0,-44.0,-43.0,-28.0,-30.0,-46.0,-1.0,9.0,10.0,9.0,9.0,9.0,1.0,0.0,9.0
1,2020-08-25,7.0,7.0,214,866,324,217,694,241,257,777,309,2,10,6,3,14,1,4,8,5,-10.0,-10.0,-10.0,-7.0,-15.0,-15.0,-10.0,-9.0,-10.0,1.0,3.0,2.0,4.0,0.0,-2.0,-3.0,0.0,4.0,139.0,153.0,155.0,143.0,125.0,184.0,169.0,134.0,145.0,-47.0,-46.0,-44.0,-44.0,-43.0,-28.0,-30.0,-46.0,-45.0,9.0,10.0,9.0,9.0,9.0,1.0,0.0,9.0,9.0
1,2020-08-26,4.0,4.0,866,324,217,694,241,257,777,309,477,10,6,3,14,1,4,8,5,5,-10.0,-10.0,-7.0,-15.0,-15.0,-10.0,-9.0,-10.0,-9.0,3.0,2.0,4.0,0.0,-2.0,-3.0,0.0,4.0,2.0,153.0,155.0,143.0,125.0,184.0,169.0,134.0,145.0,126.0,-46.0,-44.0,-44.0,-43.0,-28.0,-30.0,-46.0,-45.0,-44.0,10.0,9.0,9.0,9.0,1.0,0.0,9.0,9.0,9.0
1,2020-08-27,8.0,8.0,324,217,694,241,257,777,309,477,456,6,3,14,1,4,8,5,5,4,-10.0,-7.0,-15.0,-15.0,-10.0,-9.0,-10.0,-9.0,-7.0,2.0,4.0,0.0,-2.0,-3.0,0.0,4.0,2.0,4.0,155.0,143.0,125.0,184.0,169.0,134.0,145.0,126.0,134.0,-44.0,-44.0,-43.0,-28.0,-30.0,-46.0,-45.0,-44.0,-43.0,9.0,9.0,9.0,1.0,0.0,9.0,9.0,9.0,9.0
1,2020-08-28,0.0,0.0,217,694,241,257,777,309,477,456,506,3,14,1,4,8,5,5,4,13,-7.0,-15.0,-15.0,-10.0,-9.0,-10.0,-9.0,-7.0,-14.0,4.0,0.0,-2.0,-3.0,0.0,4.0,2.0,4.0,0.0,143.0,125.0,184.0,169.0,134.0,145.0,126.0,134.0,134.0,-44.0,-43.0,-28.0,-30.0,-46.0,-45.0,-44.0,-43.0,-41.0,9.0,9.0,1.0,0.0,9.0,9.0,9.0,9.0,8.0
1,2020-08-29,2.0,2.0,694,241,257,777,309,477,456,506,297,14,1,4,8,5,5,4,13,3,-15.0,-15.0,-10.0,-9.0,-10.0,-9.0,-7.0,-14.0,-16.0,0.0,-2.0,-3.0,0.0,4.0,2.0,4.0,0.0,-2.0,125.0,184.0,169.0,134.0,145.0,126.0,134.0,134.0,97.0,-43.0,-28.0,-30.0,-46.0,-45.0,-44.0,-43.0,-41.0,-33.0,9.0,1.0,0.0,9.0,9.0,9.0,9.0,8.0,3.0
1,2020-08-30,3.0,3.0,241,257,777,309,477,456,506,297,249,1,4,8,5,5,4,13,3,1,-15.0,-10.0,-9.0,-10.0,-9.0,-7.0,-14.0,-16.0,-7.0,-2.0,-3.0,0.0,4.0,2.0,4.0,0.0,-2.0,0.0,184.0,169.0,134.0,145.0,126.0,134.0,134.0,97.0,152.0,-28.0,-30.0,-46.0,-45.0,-44.0,-43.0,-41.0,-33.0,-28.0,1.0,0.0,9.0,9.0,9.0,9.0,8.0,3.0,0.0
1,2020-08-31,13.0,13.0,257,777,309,477,456,506,297,249,1030,4,8,5,5,4,13,3,1,8,-10.0,-9.0,-10.0,-9.0,-7.0,-14.0,-16.0,-7.0,-7.0,-3.0,0.0,4.0,2.0,4.0,0.0,-2.0,0.0,3.0,169.0,134.0,145.0,126.0,134.0,134.0,97.0,152.0,131.0,-30.0,-46.0,-45.0,-44.0,-43.0,-41.0,-33.0,-28.0,-42.0,0.0,9.0,9.0,9.0,9.0,8.0,3.0,0.0,8.0
1,2020-09-01,8.0,8.0,777,309,477,456,506,297,249,1030,504,8,5,5,4,13,3,1,8,4,-9.0,-10.0,-9.0,-7.0,-14.0,-16.0,-7.0,-7.0,-8.0,0.0,4.0,2.0,4.0,0.0,-2.0,0.0,3.0,5.0,134.0,145.0,126.0,134.0,134.0,97.0,152.0,131.0,122.0,-46.0,-45.0,-44.0,-43.0,-41.0,-33.0,-28.0,-42.0,-42.0,9.0,9.0,9.0,9.0,8.0,3.0,0.0,8.0,9.0
