spatial id,temporal id,Target,social-distancing-total-grade t,social-distancing-encounters-grade t-1,social-distancing-encounters-grade t,social-distancing-travel-distance-grade t,Retail t,Grocery t,Workplace t,weekend t,daily-state-test t-1,daily-state-test t,precipitation t,temperature t,confirmed t,futuristic virus-pressure t-1,futuristic virus-pressure t,total_population,female-percent,area,population_density,latitude,longitude,hospital_beds,ventilator_capacity,icu_beds,houses_density,less_than_high_school_diploma,high_school_diploma_only,some_college_or_higher,age_0_14,age_15_39,age_40_59,age_60_79,age_80_or_higher,total_college_population,smokers,diabetes,Religious,party,airport_distance,passenger_load,meat_plants,median_household_income,%insured,deaths_per_100000
48,2020/04/13,0.2329817833173538,6.380122536899765,1.2132299205824426,1.1816742556034803,0.5243483514953523,-27.79731543624161,-11.688974113135187,-33.0111217641419,0.4519851237430572,0.000266721792576035,0.00028952135140017854,2.2642767152141063,14.48469798657718,1.7949502824011263,1.8558070695367284,1.9395952893771389,12.124848213609145,0.40148280847962425,6.917608256435576,5.244230288732966,3.444386515462975,-97.96930013879192,0.0016384427217081717,0.0003209953521371832,0.0003060606091670937,4.3025852303814505,2.9264037752808716,3.448900345903566,3.909375207801829,3.0448419775887396,3.4688769377348376,3.28333044986914,2.802342983321574,1.3239904777837357,0.35921750723332574,2.7127846630496077,2.492206562397553,4.079015136700893,0.0,4.466046599297046,0.5815095202160463,1.4012821520853824,10.871316602468358,4.379231612282509,6.897756463732144
49,2020/04/13,0.07453416149068325,4.764612960397115,1.4538369060291956,1.4509299272378862,0.4831160423382306,-27.664596273291924,-8.069565217391306,-36.581366459627326,0.4519851237430572,0.0006027720104151917,0.0008727766202878028,1.9535120596143531,3.4475776397515534,1.7494698696617166,2.1272453179215898,2.134775298154337,11.824833232964194,0.4010529413956428,8.01301772509545,5.11878122784584,3.682357108154302,-111.64427000869566,0.0017833937644854796,0.00021285601890223355,0.00020618604558047315,4.0406480009123795,2.126159166247296,3.2901848525729824,4.170835820456397,3.2861280518773683,3.557829452340799,3.1354942159291497,2.561599270576255,0.9753796482441615,0.37167947024043585,2.3203502641894906,2.0998833508450128,4.344369915235877,0.0,4.928587235366889,1.593903572679599,1.3531421538029902,11.087775483502183,4.484681271857906,6.551446727540805
50,2020/04/13,0.012987012987012988,4.506138805381912,1.5937307832287426,1.5910887737659039,1.1451323043030026,-45.55064935064935,-20.34805194805195,-48.55844155844155,0.4519851237430572,0.0007079915897669119,0.0006359612458135659,3.1515142751133336,4.394805194805195,0.6601408840917753,0.7554510638961002,0.5225561799115233,10.855852443960318,0.4082650560225167,6.549253992970884,4.37441592924712,3.78773913816643,-72.71236770636364,0.0017240601782024685,0.00019720515146296722,0.00019471283609861245,3.696015522612449,2.085107279215513,3.444779200724449,4.104594878078268,2.833213344056216,3.407239696118118,3.4339872044851463,2.864794916106515,1.4733057381095203,0.44480773738471824,2.6810309718951086,2.1870722058722016,3.4310503448118364,0.0,4.172494792111725,0.004340772766856282,1.3397743454849977,10.98577334696898,4.546136536034632,6.917489564897118
51,2020/04/13,0.2716627634660422,5.552405721711668,1.218388306224147,1.1938514986700557,0.6754266932385816,-30.37142857142857,-9.829508196721312,-36.50913348946135,0.4519851237430572,0.00033551443180225186,0.000303691675631664,3.378506277597136,8.01072599531616,1.6729513181564264,2.1462765440961844,2.154672397557643,11.141669557930129,0.40936991336513456,5.890077456620837,6.323622308777157,3.6268441323035634,-78.83950208672134,0.0010715563490342236,9.938735081314771e-05,0.00010310978209828395,5.4935210085061925,2.632360482640378,3.4575570552218085,3.9954898566356105,2.8654742062744374,3.4559546150350196,3.365032105194086,2.889460596101919,1.3862943611198906,0.46135453779308316,2.825995447566445,2.56922770801673,3.8008166565350274,0.6931471805599453,4.462438480487892,1.4073404997792913,0.8378860262048569,10.988537799246256,4.4868694096949815,7.0350362356439495
53,2020/04/13,0.3125,5.18338739987406,1.413813984400267,1.3984963982600969,0.6773988235918061,-33.25714285714285,-8.635714285714284,-41.583035714285714,0.4519851237430572,0.0005413599277484388,0.0005326061924898705,2.577982191790909,7.675,2.216871574720016,2.1118667747185547,2.1528029573657896,12.360928790743914,0.4043199646342505,7.499134614452247,5.1670777857569785,3.857328036657645,-121.035010728125,0.0015943154938279404,0.00020614181738141956,0.0002111417045404,4.31632381099909,2.467569730134723,3.2400255835909353,4.138261761649658,2.952629033136485,3.46182200347859,3.3141860046725258,2.8886341379976237,1.3625778345025745,0.4132920957439657,2.640481292852456,2.284930157755325,3.4946118263015813,0.6931471805599453,4.239777903765828,0.5604845817561996,1.6759276537029333,11.021104560387107,4.514828537297909,6.801807785530992
54,2020/04/13,0.07428571428571429,4.729913072579535,1.321374815020575,1.2935523094212757,0.6787584431078457,-30.87885714285714,-11.098285714285714,-35.848000000000006,0.4519851237430572,0.0005867357789703412,0.000298511927388355,3.3248715672982025,7.088,0.8415671856782188,0.541998603665435,0.5880008017111652,10.754793370320868,0.40835715215193774,6.146422615195316,4.891111892773722,3.661044927530536,-80.54967444520001,0.0034163899349747805,0.00036438665939395184,0.0003955960419879689,4.1582797764066255,2.627273891074922,3.7521359037489512,3.7740474664838146,2.847232265235547,3.4011973816621555,3.374168709274236,2.954910279033736,1.463255402256019,0.2918050971006387,3.120387621618463,2.754170136715763,3.6044102974874863,0.0,4.98187303382648,1.8084418623543015,0.6523251860396901,10.684695975450813,4.5270007811873425,7.193472422224312
55,2020/04/13,0.11160714285714286,5.8971538676367405,1.4089160154247198,1.390193001535548,0.6886729001650242,-38.504017857142856,-12.779910714285716,-35.57410714285714,0.4519851237430572,0.0002965037007291656,0.0002609072621920133,2.789191206524809,1.2474553571428575,1.1717631703037248,1.7778311624821945,1.8504806867483867,11.402447013883778,0.40253709026126455,6.641288234611597,5.226344844378627,3.7907665253584737,-89.77283807843747,0.001685306081077414,0.00023516126231694796,0.00023489282132074197,4.428459800834343,2.125624142442187,3.5653425922144093,4.02994492032925,2.932859031735481,3.378546953226837,3.3933542042011293,2.8613076249522535,1.5415604900310145,0.3008683816074475,2.758431819651741,2.283179261963814,4.00648054911431,0.6931471805599453,4.329677718302829,0.005612076916747673,1.678847363806268,10.985675859227518,4.532676117360641,6.937292843134077
56,2020/04/13,0.008403361344537815,4.7523579050601,1.6009990437882355,1.6009990437882355,0.7262080428208335,-37.425210084033615,-10.423529411764706,-31.952941176470592,0.4519851237430572,0.0005492834979784806,0.00045042484575162124,2.8926101471911445,-2.688571428571428,0.28978070910870224,0.7871013539134007,0.6895392391837463,10.344003682145287,0.3971506979661501,8.492064807420709,2.0230108126255377,3.760656172543909,-107.30831411176472,0.003617215320924763,0.0003740047731980918,0.0003587649292638839,1.289158103284771,1.9349256702100148,3.378390245345677,4.154738476920198,2.9689050313208467,3.482144657466119,3.3405727598457204,2.783557753610355,1.209837923778334,0.36704070277539613,2.769041781470854,2.1946067747941407,3.6635616461296463,0.0,4.8552364540490345,0.5458460756989776,0.3448404862917294,11.066479342345858,4.4443217838258215,6.825434488250605
1,2020/04/20,0.18207282913165265,5.009682459340984,1.0634542732887353,0.9964627136736554,0.47489361453992723,-21.360784313725492,-2.896358543417367,-31.256022408963585,0.4519851237430572,0.00070496646352916,0.0008133158466468766,4.814840749789503,17.169915966386554,1.5884917744358418,1.5532944483678655,1.4663855485490986,11.35027573107018,0.41371910423347286,6.632111306647283,4.650742570089559,3.495944624871527,-86.65005382980394,0.0026122886591086916,0.0003026666565877323,0.0002910902502474115,3.880775373209834,2.866561109202446,3.5649932732744336,3.8518149634969276,2.9547060098061846,3.4638959758777195,3.3188098791743545,2.8616404998556835,1.2992829841302609,0.4006694020458169,2.9852026535880927,2.789359075174441,4.099559697901209,0.0,4.4379721753344725,0.006824805130707306,1.2156688440891272,10.690925677078454,4.478833687559666,7.1072969951409295
4,2020/04/20,1.1333333333333333,4.396211269665838,1.5260563034950494,1.488077055429833,0.4877032063451365,-33.948571428571434,-11.891428571428573,-35.87047619047619,0.4519851237430572,0.00021672293046184324,0.00023544322953789211,1.3049810052448985,19.216380952380952,2.786186330505165,3.386783083471349,3.448334210395734,13.07759555276993,0.4033198196238335,8.932336558165762,4.062030887840817,3.516782556145751,-111.46323212666667,0.0012896228968288111,0.00024094096008469613,0.0002383423740395474,3.2012664865543012,2.769249820974266,3.3421548410283717,4.021773869387265,3.0413427848060435,3.4339872044851463,3.237370407504365,2.954910279033736,1.3173014896329391,0.38877858647876845,2.80238481836374,2.4720465340583955,3.616308761279101,0.0,4.953210127509828,0.06518848251489458,1.2039728043259361,10.801733790691125,4.463461446845463,6.901717085729803
5,2020/04/20,0.044973544973544964,5.236441962829949,1.239064124137206,1.179061913946447,0.4469218217865105,-15.658730158730156,0.05343915343915346,-26.51957671957672,0.4519851237430572,0.00021266392163734718,0.0007230718262311274,4.161054995536706,15.493809523809526,1.3014451471347561,0.8163376834525918,1.0976631667446333,10.846959937688622,0.40992575339427223,6.563909591831269,4.2602264166242865,3.5542260997966144,-92.49133514833332,0.002319834256598683,0.00027634693131368043,0.0002693001847040695,3.4686859452904546,2.740840023925201,3.6337777473307016,3.842156736767884,2.9864298808916776,3.4429078702435256,3.294464182192357,2.892427257078261,1.4226620052907655,0.34840927655779996,3.0116888435592655,2.709530586272644,4.036532339924733,0.0,4.6956863619681135,0.025324618235165693,1.1290097658524807,10.67798513237666,4.506700126195722,7.116064905196103
6,2020/04/20,1.3272727272727274,5.709006898793008,1.3198492617117379,1.232900970234541,0.7729900680709626,-47.39688311688311,-10.333506493506494,-40.49090909090909,0.4519851237430572,0.00032704013900323786,0.0008850708547226431,1.1531988555745716,16.074181818181817,3.4773564338227456,3.445393894596902,3.39482409535429,13.483367301409674,0.4025232802663463,7.934026630107489,6.6236523260783935,3.6317036664567532,-120.7312989472727,0.001865542607614012,0.00019919340080113673,0.00021288994436875262,5.720861753509301,2.754471038265362,3.151180812096849,4.109531682180754,2.9652730660692823,3.5003568925874324,3.3328536500876447,2.7737244407037087,1.3156767939059373,0.39346852461872894,2.489588405075093,2.2779197527590522,3.6983796386619567,0.6931471805599453,4.650657405151612,0.26036724226672986,2.593896933496405,11.123553170123323,4.523593670856476,6.740955542135112
8,2020/04/20,0.3843537414965987,5.6240175061873385,1.4647659765613856,1.4230263703886206,0.8942815903823652,-35.534013605442176,-16.758503401360542,-40.14829931972789,0.4519851237430572,0.0002849180169003267,0.0004273591250079672,2.1112433848407073,7.274625850340136,2.5851520647790562,2.3166993295875966,2.107083440683915,11.790031630579836,0.3961772263405679,7.484527672908843,5.33841623446223,3.6655629262856753,-105.55812357380952,0.0022628784171613227,0.00022696331951519124,0.00022460964780073552,4.521698303823396,2.201184978552316,3.273183618702336,4.167477002009473,2.943185060506847,3.4679655581269957,3.3940288921835426,2.787360039560094,1.1601701816675432,0.29900901999647966,2.6494503524385973,1.9431853517291282,3.701889690849951,0.6931471805599453,4.617009957317425,1.187597456803908,1.555635206441124,11.056479043878442,4.4961210351871115,6.666844705692131
9,2020/04/20,5.63265306122449,3.5347287742866778,0.8443781502838689,0.6514744841593771,1.0569395922675417,-40.38775510204082,-19.918367346938773,-44.69387755102041,0.4519851237430572,0.000679254017123415,0.0008632483083456735,3.4701902531491067,5.451020408163265,4.995141736755501,4.535458605646229,4.526118564609657,13.096307714854715,0.41048071340165987,6.459917868103801,6.636609941053477,3.7289581248031856,-72.67392697,0.0015465193102042597,0.00026748191946084375,0.00025225668678957445,5.773064548764487,2.1940449244188396,3.349904087274605,4.1360804247520395,2.906120114864304,3.4657359027997265,3.420065865966538,2.7454377331738304,1.488077055429833,0.4878907231165111,2.4810004439065505,2.21764948218826,3.865230843921387,0.6931471805599453,3.7658326952048404,0.05546743443550158,2.2881963555419462,11.236230432384875,4.547083145245684,6.791285666122567
10,2020/04/20,1.714285714285714,2.5427262206768266,0.5389965007326872,0.322773392263051,0.9985288301111273,-35.95238095238095,-18.285714285714285,-41.8095238095238,0.4519851237430572,0.0005450349863238423,0.0006578146660249569,3.903414630891546,10.86,4.293715712342166,3.3486999572622143,3.195428468370564,12.683518305707695,0.41658816238303725,6.476228496546113,6.430601752000549,3.6663596977586574,-75.53323745666665,0.001800991816810971,0.0002364257446580445,0.0002637898334249075,5.588576490548188,2.4188855486902066,3.4719664525503626,4.036008985209137,2.9444389791664403,3.4657359027997265,3.3202283191284883,2.8903717578961645,1.3862943611198906,0.4639161305721488,2.7757362386090416,2.498699971920336,3.6375861597263857,0.6931471805599453,4.149915734732473,0.0005077215178761151,2.1972245773362196,11.026049630544245,4.539180276536414,6.926184414450504
12,2020/04/20,0.6545454545454544,5.424320492751768,0.8221227566486071,0.7681823665028594,0.8700427880679027,-36.07168831168831,-14.004675324675324,-37.21038961038961,0.4519851237430572,0.0004916854327826231,0.000593631986612522,4.073284521336073,23.66103896103896,2.6646997602285962,2.434114121474522,2.496235334871505,12.839151154818174,0.4021210098990623,6.728676241354546,6.098112097165647,3.3595115273042286,-82.59713651599998,0.001843765540910248,0.0002947951389585368,0.0002893009537711581,5.324088536975315,2.6378878148305374,3.493748939027401,3.97214268694946,2.837482293975792,3.4138443433629226,3.322416503809041,2.9984558340210317,1.5533484457830569,0.2704578662858001,2.9319602573429924,2.510190366282091,3.6824954835040127,0.0,3.9399233513461023,0.12649915148392293,1.9740810260220096,10.852517548770466,4.433037638161957,7.012778465023453
13,2020/04/20,0.24461839530332682,5.385150156163319,1.0035630011167649,0.9088265447934668,0.6137565759417964,-23.944814090019573,-6.218003913894324,-32.82974559686888,0.4519851237430572,0.0003459650201146548,0.0005877164581926944,4.403022862686999,17.611585127201568,1.8257479925510343,1.7943006572673013,1.3882007604104056,11.354705099670431,0.41141838684990456,5.985046047332833,5.598796167988677,3.4951037508442937,-83.49671969383562,0.003154604570639638,0.0003463498568402971,0.0003272674599271978,4.727811234938538,2.832407217450691,3.527930604851744,3.891009234034058,3.013383784129313,3.498995124938282,3.3124410210563644,2.7802646661118855,1.1562779305179187,0.35850630118840987,2.889283002346868,2.6593970138523813,3.934775882953277,0.0,4.484833254500983,1.8393482401078185,1.4032726976543084,10.808858330199628,4.424017101998998,6.961597240564681
15,2020/04/20,0.0,3.575550768806933,1.2321436812926323,1.086636097621394,1.4961092271270973,-57.964285714285715,-36.214285714285715,-46.142857142857146,0.4519851237430572,0.000553176768858944,0.0005040245911435826,2.3775600361585445,21.48857142857143,0.6380874033769178,0.0,0.0,12.780156831010054,0.40725603202265825,7.379420027804505,6.1850001783915385,3.044076979950411,-157.41445579999998,0.001805472346515233,0.00013804708898756593,0.0001509481579146224,5.196714781017534,2.0825616690160795,3.3886185994552953,4.132362629409622,2.8903717578961645,3.457892725338701,3.3758795736778655,2.7880929087757464,1.3862943611198906,0.2490655728399573,2.5338639087859964,2.3100571078327468,3.7669972333778885,0.6931471805599453,3.3660696294929893,0.18877235887680946,2.70805020110221,11.200137527884545,4.551823082729285,6.67430883467203
16,2020/04/20,0.021008403361344536,5.317419468421523,1.5289749483980013,1.4814135371990622,0.658955815811666,-26.192436974789917,-6.544537815126051,-32.889915966386546,0.4519851237430572,0.00025510905276747404,0.00016750153504194247,1.892782862058844,7.988319327731092,0.6391966658312036,0.41384327836439255,0.4408128960965199,10.822450592964,0.40065320037542157,7.567716067899992,3.9026733604404655,3.792570195875671,-114.45653383235293,0.0018784801935977332,0.0002521659166683855,0.00024911379245908465,2.98579408233302,2.4211521349626377,3.42579434166266,4.060392299321479,3.1082728332455245,3.4453080801096285,3.2524243730690157,2.8139987791115906,1.2776605201170952,0.41736320349474476,2.643644764029869,2.26176309847379,3.9949574555830787,0.0,4.896155777937612,0.6420197124264833,0.9844989819006887,10.874710332848107,4.457553314819661,6.800238846233026
17,2020/04/20,1.6047619047619048,5.401389551687851,1.1616616062542133,1.0581209273133727,0.676340062243564,-30.263809523809524,-4.313809523809524,-35.90904761904762,0.4519851237430572,0.000477340533955378,0.000802861382929515,3.526682601595343,11.320095238095238,3.470264324479832,3.4889536205870337,3.459388650896157,12.195983840923292,0.4057626973486992,6.473662789725096,5.689337868217533,3.6945722389056788,-89.1890294868333,0.002548841672730595,0.0002695941387744712,0.0002741610137462872,4.812914156753273,2.3310105671777497,3.502901219816438,4.034417613641752,2.932082246477535,3.4693751061922655,3.328029138764723,2.819392788437584,1.5546296759391054,0.39072045625639146,2.76173823688128,2.405141681319138,3.9367156180185177,0.6931471805599453,4.2179072614532425,0.16340273108898426,2.0626344233634546,10.94525696581209,4.539993784539789,7.01920720427628
18,2020/04/20,0.44028103044496486,5.380555464785009,1.1087094618322213,0.9642999510605156,0.755561080948854,-26.943325526932085,-5.17096018735363,-37.99297423887588,0.4519851237430572,0.0003981220040494482,0.00043894333390643073,3.488727749635723,10.087915690866511,2.193836068946067,2.8590455206126277,2.7570830836191957,11.439247513837277,0.40679309438189437,6.001267569595169,5.420227140867424,3.6891089032802666,-86.2592362286885,0.0019502357738400166,0.00031479135606302805,0.0003025890696529396,4.584905984642014,2.44888300634899,3.639094943286665,3.919275332141734,3.0014535805376004,3.447121094357495,3.3409483723546183,2.7776985953920517,1.3655896877581994,0.283893969715325,2.978411989360457,2.5400518058398096,3.7672814723300125,0.0,4.111950098266652,0.17887723087106103,0.8658598782472631,10.948326049860368,4.505539188383125,6.983777810639228
19,2020/04/20,0.18901098901098903,5.8272635314272225,1.4123261998378376,1.3442124156855773,0.6249389305334119,-30.826373626373623,-1.8439560439560438,-30.018021978021977,0.4519851237430572,0.00031489158675999734,0.0005222006667896749,2.5807162053829775,11.268483516483517,1.8511335788184,1.7306425737414144,1.5893012366759525,10.669070236023934,0.4059653046648372,6.375100560636795,4.293323808406204,3.7419120794188636,-93.1646703044615,0.002916743923868612,0.00030000809982472237,0.00029948420006348095,3.4835261842873844,2.084429083190875,3.5476260153955033,4.047011028958269,2.9597064512972286,3.3820406995446155,3.3376839759398296,2.842222413998582,1.7498685275188948,0.38405757267710144,2.7616625086895197,2.3220860156567706,4.093318394866788,0.0,4.478658797637326,0.012481503395711703,1.167946982069174,10.97274787141754,4.547710937413388,7.02617947657164
20,2020/04/20,0.032467532467532464,5.33133757757617,1.3919600986555682,1.3042881469419285,0.7453329337305156,-25.5,-7.6967532467532465,-32.2461038961039,0.4519851237430572,0.0002392683296805743,0.0003972119472767689,3.8752781857584306,14.459220779220777,1.6344472312820675,1.2206613897981586,0.7822220450080245,10.997275343219062,0.4045741973109034,6.601925590764932,4.722917192174007,3.646965950827496,-96.84590992386364,0.0030502885565567932,0.0004340358156988121,0.00040727595033238805,3.869852896170033,2.3132102635983895,3.392829131991639,4.096501325643983,3.0423555896383325,3.472813073173812,3.2865344733420154,2.748144658304088,1.5629178967992075,0.5530880538751921,2.8312090447602487,2.4079683356663386,3.916105569501856,0.6931471805599453,5.165955575241938,0.0909535859869693,0.9431981847940795,10.893857230168717,4.496352176111936,6.993369847555611
21,2020/04/20,0.10242587601078167,5.2810258694379755,1.2454199403317523,1.1680243594904811,0.6809436392792163,-21.419407008086257,-3.8884097035040432,-35.85768194070081,0.4519851237430572,0.0002448002887174436,0.0004581285298277935,4.11238392490683,12.261239892183289,1.1519699377806065,1.1805685893501263,0.9732595214957488,10.883516367358135,0.4084906507156048,5.885075725146629,5.073745453362889,3.627046935049352,-85.3315028316981,0.002706707507477713,0.0002723307620443874,0.00029449787354189416,4.266990371530606,2.834876776654914,3.627104406660673,3.814472582302494,2.966050822281928,3.4639654685810135,3.3489105452157273,2.8309911209194984,1.1887633856624071,0.2820629172336382,3.0953478697794266,2.6063169215641504,3.920664802586797,0.6931471805599453,4.462371409643876,0.19288873516133656,0.9925527167077854,10.744154853934383,4.536167552012328,7.0864002741778815
22,2020/04/20,0.4285714285714285,4.9375524373577795,1.1534706492201565,1.058990492585557,0.6489517077688237,-25.450375939849625,-4.766165413533834,-32.52932330827067,0.4519851237430572,0.0011043564609201123,0.00023565697306391956,4.359731052923289,20.890526315789476,2.2666072363938827,1.6431264685193696,1.8080840522982968,11.51573152430069,0.4051123456302382,6.590873830915393,5.442968733351594,3.435897385616276,-91.97847321710526,0.0022785691477961553,0.00045323358550648145,0.0004310840908641767,4.6460218811199105,2.8563189546131467,3.6332832868233855,3.8015030036530932,3.0049006416408703,3.512330676405723,3.3055362630930425,2.7219877089459916,1.2066009267322055,0.31000320101543855,3.065916384643926,2.62638336823353,4.0991575227271095,0.6931471805599453,4.30542830261495,0.04852895489915774,0.9775343571148737,10.719672360226989,4.501980707146574,6.972939151046522
23,2020/04/20,0.07142857142857142,4.529522567648777,1.5487016772462678,1.4820103027475955,0.8946292350929758,-31.867857142857144,-10.764285714285714,-37.11964285714286,0.4519851237430572,0.0008772062345898201,0.0003047942363699638,2.797390213920031,4.027500000000001,0.8421827597204331,1.1166529381999837,1.165241257225716,11.33439969505366,0.4112275138350557,7.564073783186274,4.522762099488291,3.799698036529255,-69.523768628125,0.002295780448982284,0.00021186478522995715,0.00022303958878515327,3.9094867919560157,2.1237574254543468,3.5461991950920746,4.042502871878937,2.791931685082912,3.332204510175204,3.446011397451948,2.986313051637499,1.5178707189086098,0.3020670747554913,2.7802299438075018,2.3363824725773363,3.22386336637924,0.6931471805599453,4.425142533213514,0.008045756922407622,0.9409833444645266,10.85004557347983,4.486069261100828,7.069704045968154
24,2020/04/20,2.5,4.272689970636415,0.8574502318512216,0.6841785105771849,1.0212940408841396,-37.77321428571429,-17.878571428571426,-44.205357142857146,0.4519851237430572,0.0004284523478022406,0.0006800208035411227,3.759412805119467,9.608571428571429,3.785203729938644,3.609812721800098,3.5494307465829342,12.586718325715575,0.41223389950284994,6.142334404489568,6.40932364702177,3.6650798340764577,-76.84628250624999,0.0016186760826386887,0.00012062328738850454,0.0001509464254330954,5.493160563942342,2.283657083108527,3.4024466010625876,4.096945343922158,2.917770732084279,3.4420193761824107,3.3822693717766366,2.8183982582710754,1.4017985476558559,0.3525743371235725,2.6204554872624457,2.4718003022826998,3.7043836406499016,0.0,4.253858030150656,0.8499218204568226,1.6094379124341003,11.231606438667031,4.535761322917097,6.891994223520674
25,2020/04/20,5.857142857142857,4.413663719617064,1.0134544803278027,0.8311329235338482,1.1926848445520846,-47.75510204081632,-23.812244897959186,-50.261224489795914,0.4519851237430572,0.0013941832166942893,0.0017574307911836589,3.1553490366541883,5.921224489795918,5.147257144428336,4.493322444358793,4.416336509194074,13.108286040737333,0.41493959936425495,6.322831939420085,7.441172493959627,3.7403656434264216,-71.47067117428571,0.0020375663247202045,0.000288784653796582,0.0002861897009048921,6.611153111944368,2.1467663560660903,3.2205886428718755,4.1960197238688925,2.841581593726733,3.4790398684260895,3.398813590306879,2.803360380906535,1.5040773967762742,0.4674406526100072,2.5855129920827293,2.2019751800948173,3.9360185109843617,0.0,3.903952190756418,0.5091461315693523,2.088330489097082,11.229405196376572,4.569997232958735,6.839407607472174
26,2020/04/20,0.679089026915114,6.056449397197395,1.3568804759135973,1.2583668763917348,1.0584801872417924,-40.55693581780538,-13.759006211180125,-46.41697722567288,0.4519851237430572,0.0004442828216245536,0.0007272469659596096,2.729542897282248,3.7817391304347834,2.576350906150402,2.4854379369823008,2.5418382843494904,11.855143790556072,0.40449176066390785,6.52069839080079,5.407262304805603,3.780900138963267,-84.97797720753626,0.0021715823816133586,0.00023976792510205068,0.00024217626786342958,4.625259629210316,2.2354538416537943,3.5329457847389127,4.032982953921985,2.8847197444648183,3.3797121802113694,3.376251113715578,2.938318072527586,1.5152864813109939,0.3280176923133694,2.8594438650697986,2.502741822406177,3.660956993494313,0.6931471805599453,4.472149619644701,0.04724667764194419,1.4078005663408544,10.870211818005073,4.535223856925576,7.057660936593718
27,2020/04/20,0.35351089588377727,5.809428663791188,1.4155239994348292,1.3461531275653762,0.8340664695843575,-31.41259079903148,-8.220823244552056,-35.91622276029056,0.4519851237430572,0.00023694784206142018,0.00039380452906104496,1.3850829739335935,7.846876513317191,1.1225368747533548,2.4845666160680504,2.4194083692548634,11.391377958508668,0.403810251246996,6.923329971507073,5.274974052680152,3.8184173709471114,-93.93713859847456,0.002479025794774281,0.000301717785560159,0.0002902054467223226,4.388854121707841,2.0625626023414108,3.4430222629538245,4.108453599544816,2.9777753994340324,3.4051443842489317,3.350201396627174,2.814088453146534,1.5714367942554865,0.31093435296544714,2.7094155897234766,2.2672213389815177,4.09660189952375,0.6931471805599453,4.510825273670851,0.9280620008243695,1.4031014794362717,11.045867459214463,4.545582105700354,6.867683356195078
28,2020/04/20,0.2229965156794425,4.8564846142689975,1.120439691712631,1.00237252478569,0.5410269582830689,-19.30034843205575,-3.5602787456445997,-32.386759581881535,0.4519851237430572,0.0008440063431415271,0.0010385546193613674,4.856159358126921,17.990801393728223,1.6443610095180834,1.7015376711068277,1.6006303662167114,10.93870797947459,0.4176500355470851,6.418011951191874,4.533557052878595,3.4877952382547956,-89.554618607561,0.0038936755564886404,0.00035246412761318573,0.0003543407985407842,3.721351720620391,2.879746402517229,3.442292509609787,3.9303898822982215,3.039865851893472,3.5104527415815228,3.276684433789573,2.7321477526812705,1.2562412328716928,0.47742369523278844,2.9788352520302532,2.72529895630001,4.112871068751706,0.0,4.594141560374133,0.030439580537826118,1.1227098402471702,10.65541834996809,4.4417359638809915,7.03888195331957
29,2020/04/20,0.14285714285714285,5.546292893563428,1.2589794338381475,1.1792653106724609,0.48306282678863444,-19.368253968253963,-0.9071428571428571,-30.911111111111115,0.4519851237430572,0.0002030566053084578,0.00036926699802265945,4.283367599740201,13.679841269841267,1.1632748100538404,1.1574189769759287,0.8707611193401391,11.220393502644098,0.4058520695556482,6.437655200640893,4.88053517149204,3.645243206442194,-92.64696888000002,0.0017016443816201847,0.00025315543873042447,0.00024461831042897126,4.062389773377224,2.583787886848069,3.628701781012153,3.8936892987396416,2.9810415581439873,3.448222320307018,3.313175393166602,2.8534323911095223,1.4103092373237645,0.35321247235588255,3.013824426296406,2.5170242036781088,3.8969093676180977,0.0,4.7708108910925855,0.07007153296296079,1.1124056108004454,10.794763564393328,4.471551080654096,7.05387618726286
30,2020/04/20,0.0,5.139991315310298,1.6007042324653458,1.5842793527979453,0.8374894892886835,-35.25341614906832,-5.672049689440994,-32.74782608695652,0.4519851237430572,0.0002669041255221283,0.0002640808274783459,2.319826899428552,7.608695652173912,0.083381608939051,0.029112175237313295,0.028968522875780493,10.597257365307359,0.4018895641924583,7.9375367948258395,2.794282076662666,3.848031890063359,-111.03780646956523,0.003785226376353689,0.0003882254856611701,0.0003759228209617522,2.0618468989038288,2.0585731292450875,3.4691268860422846,4.095141346154733,2.9282909927584586,3.3968400762932,3.361280774256713,2.9023767039929877,1.4078005663408544,0.2947680412669471,2.8928851926820243,2.247164299052638,3.7293535620417106,0.6931471805599453,4.7899528825308595,0.0017264555941181666,0.578077850775158,10.84262401759485,4.476952586301411,6.905761989351836
31,2020/04/20,0.09937888198757763,4.600875261705211,1.3547460033849645,1.2712250313351035,0.658388547194771,-22.31304347826087,-6.053416149068323,-28.304347826086957,0.4519851237430572,0.00028755847800450874,0.0004925155759611112,2.614353625570298,12.691055900621118,1.7844867098989754,1.9956314559931607,2.02449113778796,11.110046574932639,0.4045385672541791,6.803161618973796,5.042967285333445,3.7189029816380432,-98.51608130043478,0.0033832105814604603,0.0004152211847260819,0.0004114362128831065,4.162037952067234,2.265379738943979,3.4051027890994097,4.098538653264131,3.019363878087268,3.4170136711054404,3.3212754396430135,2.791431810041261,1.6685268288041069,0.30615046595521095,2.7036020325223484,2.3257919788970267,4.095792788398466,0.0,4.575098888174575,0.062473707048049935,1.583004655365945,10.973322320639188,4.500570815205224,6.940479180978822
